smiles,TADF-likeness
N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2cc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)ccc2C#N)c1,95.74319458
CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4cc(-c5nc(-c6ccccc6)nc(-c6ccc(-c7ccccc7)cc6)n5)ccc4-c4ccc5ccccc5c4)c3cc21,94.19156647
CC1(C)c2ccccc2-n2c3ccccc3c3cc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc1c32,95.76442719
c1ccc(-c2ncc(-c3cccc(-n4c5ccccc5c5c6c(c7ccccc7c7c6c6ccccc6n7-c6ccccc6)c6ccccc6c54)c3)c(-c3ccccc3)n2)cc1,94.13965607
c1ccc(-c2ccc(-c3nc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)nc(-c4cccc(-c5ccccc5)c4)n3)cc2)cc1,94.35726929
c1ccc(-c2ccc(-n3c4ccccc4c4cc5c6ccccc6n(-c6cccc(-c7nc(-c8ccccc8)nc(-c8cccc(-c9ccccc9)c8)n7)c6)c5cc43)cc2)cc1,94.35317993
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)c3c(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)cccc3n4-c3ccccc3)n2)cc1,94.45559692
c1ccc(-c2cccc(-c3ccc(-c4nc(-c5ccccc5)nc(-c5cccc(-n6c7ccccc7c7cc(-c8ccccc8)ccc76)c5)n4)cc3-n3c4ccccc4c4ccccc43)c2)cc1,94.02336884
c1ccc(-c2nc(-c3ccc4ccccc4c3)nc(-c3ccc(-n4c5ccccc5c5c4ccc4c6c7ccccc7ccc6n(-c6ccc7ccccc7c6)c45)c4ccccc34)n2)cc1,94.03582001
c1ccc(-c2cccc(-c3nc(-c4ccccc4)nc(-c4cccc(-n5c6ccccc6c6cccc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)c65)c4)n3)c2)cc1,94.4667511
c1ccc(-c2ccc3c4c5ccccc5ccc4n(-c4ccccc4-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c3c2)cc1,94.62628937
c1ccc(-c2cc(-c3ccccc3)nc(-c3cccc(-n4ccc5c4ccc4c6ccccc6n(-c6ccccc6)c45)c3)n2)cc1,95.03517151
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc4c5ccccc5n(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4c4c5ccccc5n(-c5ccccc5)c34)n2)cc1,94.14797211
c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4cc5ccccc5c5ccccc45)cc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,94.26548004
c1ccc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4cccc(-n5c6ccccc6c6cc(-c7cccc8c9ccccc9n(-c9ccccc9)c78)ccc65)c4)n3)cc2)cc1,94.28728485
